"_system_object_id","oeu-nc-name-en","tag-add"
"113122","Enviro Chemie : Warehouse : New Building","ed-dc-leo"
"113123","Exhibition and Sports Hall, Allmend","ed-dc-leo"
"113125","St. Franziskus Hospital : Indoor Swimming Pool","ed-dc-leo"
"113126","Labor Education Institute","ed-dc-leo"
"113127","Norbert Cattani : Artificial Ice Rink","ed-dc-leo"
"113128","Open-Plan Office in Domenig","ed-dc-leo"
"113130","Cercle des Nageurs de Marseille : Cover Over the Olympic Pool Marseille","ed-dc-leo"
"113131","Metal Processing Haba AG","ed-dc-leo"
"113132","Barracks of the Riot Police Göppingen : Sports Hall : New Building","ed-dc-leo"
"113134","Mahag Wholesale","ed-dc-leo"
"113136","Nickel + Eggeling Gmbh : Rosenthal + Rustemeier : Round Halls","ed-dc-leo"
"113137","Department Store","ed-dc-leo"
"113138","Migros Cooperative Association","ed-dc-leo"
"113139","Transfer of Main Road T1 Over SBB Tracks at Wynau Station","ed-dc-leo"
"113141","Darmhandlung Paul Eichenberger AG : Corrosion-Free Facilities","ed-dc-leo"
"113142","Garage Altherr (Today Altherr Nutzfahrzeuge AG)","ed-dc-leo"
"113143","Car Garage Rickli AG : New Building : Preliminary Project","ed-dc-leo"
"113144","Chemical Technical Products Blaser & Co. AG (Today: Blaser Swisslube AG) (“Blaha”) : Hall 9 : Storage and Forwarding Hall","ed-dc-leo"
"113145","HIB : Tennis Center Emmen","ed-dc-leo"
"113146","H. Badan & Cie.","ed-dc-leo"
"113147","Olympic Grounds in Munich : Olympic Stadium : Grandstand, Infrastructure, Rooms, Searchlight Pylons","ed-dc-leo"
"113148","Industrial Hall","ed-dc-leo"
"113149","“Dreispitz” Development of Keller Stairs Construction AG","ed-dc-leo"
"113150","Hall Construction : Cost Estimate","ed-dc-leo"
"113151","New Workshop","ed-dc-leo"
"113152","Center (Shopping Center) Spreitenbach : Covering the Shopping Street","ed-dc-leo"
"113153","Swimming Pool Cover Christ","ed-dc-leo"
"113154","Airport Lyon : Hall","ed-dc-leo"
"113155","Beverage Store in the Buchs Area","ed-dc-leo"
"113156","Engineering Office Realini & Bader","ed-dc-leo"
"113157","Swiss Farmers Association","ed-dc-leo"
"113158","Fire Department Magazine : Military Service Magazine","ed-dc-leo"
"113159","Fornara : Bubbles : Igloo : Motel Heimberg","ed-dc-leo"
"113160","Sewage Treatment Plant : Roofs : Holliger","ed-dc-leo"
"113161","J. Muff","ed-dc-leo"
"113162","Bertschmann + Ferretti : New Building","ed-dc-leo"
"113163","Design of the Lakeside in Biel","ed-dc-leo"
"113164","Niki’s Furniture Hall : New Hall","ed-dc-leo"
"113165","Pressing and Stamping Plant AG","ed-dc-leo"
"113166","Ingetec","ed-dc-leo"
"113167","Otto Infanger : Breeding Stable","ed-dc-leo"
"113168","Tennis Hall Burgdorf : Extension : Revision of the Built Hall","ed-dc-leo"
"113169","Riedisheim Community : Cultural Center","ed-dc-leo"
"113170","Fischer Bau Gruppeer : Agricultural Center","ed-dc-leo"
"113171","Modular Lightweight Shell","ed-dc-leo"
"113172","Enviro Chemie : Warehouse : New Building","ed-dc-leo"
"113173","Exhibition and Sports Hall, Allmend","ed-dc-leo"
"113174","Barrel Trade Charles Jaccaz : Track Cover, Sandbrake Buffer","ed-dc-leo"
"113175","St. Franziskus Hospital : Indoor Swimming Pool","ed-dc-leo"
"113176","Labor Education Institute","ed-dc-leo"
"113177","Norbert Cattani : Artificial Ice Rink","ed-dc-leo"
"113178","Open-Plan Office in Domenig","ed-dc-leo"
"113179","Burda Verlag : Paper Supply Hall","ed-dc-leo"
"113180","Cercle des Nageurs de Marseille : Cover Over the Olympic Pool Marseille","ed-dc-leo"
"113181","Metal Processing Haba AG","ed-dc-leo"
"113182","Barracks of the Riot Police Göppingen : Sports Hall : New Building","ed-dc-leo"
"113183","Maschine Factory Liechti & Co. AG : Extension","ed-dc-leo"
"113184","Mahag Wholesale","ed-dc-leo"
"113185","Oberkirch Cemetery Building : Shell Above Waiting Hall","ed-dc-leo"
"113186","Nickel + Eggeling Gmbh : Rosenthal + Rustemeier : Round Halls","ed-dc-leo"
"113187","Department Store","ed-dc-leo"
"113188","Migros Cooperative Association","ed-dc-leo"
"113189","Transfer of Main Road T1 Over SBB Tracks at Wynau Station","ed-dc-leo"
"113190","Jumot Nutzfahrzeuge A. Jucker (Later Garage Rütiwies AG) : New Workshop Building","ed-dc-leo"
"113191","Darmhandlung Paul Eichenberger AG : Corrosion-Free Facilities","ed-dc-leo"
"113192","P. Poilane : Bakery","ed-dc-leo"
"113193","Europa-Park Rust","ed-dc-leo"
"113194","Organization Européenne Pour la Recherche Nucléaire CERN II : Hall de Montage","ed-dc-leo"
"113195","Verbund-Bau GmbH : Warehouse","ed-dc-leo"
"113196","La Horie Sports Center","ed-dc-leo"
"113197","Rupert Kaltseis-Bachmann : Car Repair Shop With Petrol Station : New Building","ed-dc-leo"
"113199","Hokovit Products","ed-dc-leo"
"113200","Interhouse Sport Villages : The Dudley Sport Village + Leisure Park","ed-dc-leo"
"113201","Isler-Schalen : Training Center","ed-dc-leo"
"113202","Gurit-Worbla AG","ed-dc-leo"
"113204","Car Garage Lanz (Today Touring Garage AG)","ed-dc-leo"
"113205","Imboden Office","ed-dc-leo"
"113206","Grand Magasins Jelmoli SA : Sales Centers and Junior Shop","ed-dc-leo"
"113207","Bubble Shell Model 80 X 80 cm","ed-dc-leo"
"113210","Krombacher Brewery : Bottling Plant and Warehouse","ed-dc-leo"
"113211","Gebrüder Sulzer AG : Property in Zuchwil and Textile Factory in Iran","ed-dc-leo"
"113212","Sugar Factory Ahwaz","ed-dc-leo"
"113213","Machine Factory & Mill Construction Meyer","ed-dc-leo"
"113214","Chemical Building Materials Woermann : New Building","ed-dc-leo"
"113215","Single-Family House Spiegl","ed-dc-leo"
"113216","CB Building Consultancy (Carlo Barizzi) : Administration and Production Hall : New Building","ed-dc-leo"
"113217","Papierwerke Schickedanz & Co. : New Corrugated Cardboard Factory","ed-dc-leo"
"113218","Bubble : General","ed-dc-leo"
"113220","Cavern Installations : UMA-0 Facility; Plastic Vaulted Shells","ed-dc-leo"
"113222","Willy Erny Car Components : Warehouse With Office","ed-dc-leo"
"113223","Moden Müller : Warehouses : New Building","ed-dc-leo"
"113224","National Road A1 : Wild Crossings “Bionik” Birchiwald and Neu Ischlag","ed-dc-leo"
"113225","Tropicana","ed-dc-leo"
"113226","Market and Exhibition Hall","ed-dc-leo"
"113227","Swiss Federal Railways SBB : Roof Elements for Waiting Halls Type Z/81 : Baden Station","ed-dc-leo"
"113228","Single Family Houses Jaberg and Di Virgilio / Spinneweber","ed-dc-leo"
"113229","Exhibition Hall","ed-dc-leo"
"113230","Vue Des Alpes Tennis Hall","ed-dc-leo"
"113231","Iron and Metal Construction Nyffeneger : Production Hall","ed-dc-leo"
"113232","Sports Center Sursee","ed-dc-leo"
"113233","Nuclear Shelter Teloma","ed-dc-leo"
"113234","Office Building With Shell Roof","ed-dc-leo"
"113235","Ruckstuhl AG : Container Construction","ed-dc-leo"
"113236","Bubble : Model-House Marsa Brega","ed-dc-leo"
"113237","Forwarding Agency A. + H. Schmitt","ed-dc-leo"
"113238","Sports Complex","ed-dc-leo"
"113239","XOX Sprengel (Probably XOX Nabisco / Sprengel & Co.)","ed-dc-leo"
"113240","Hunziker : Petrol Station (?)","ed-dc-leo"
"113241","Clear Leisure Facilities : Water Slide","ed-dc-leo"
"113242","P. Poilane : Bakery","ed-dc-leo"
"113243","Europa Park Rust : Entrance Eisrevue","ed-dc-leo"
"113244","Organization Européenne Pour la Recherche Nucléaire CERN II : Hall de Montage","ed-dc-leo"
"113245","Verbund-Bau GmbH : Warehouse","ed-dc-leo"
"113246","La Horie Sports Center","ed-dc-leo"
"113247","Rupert Kaltseis-Bachmann : Car Repair Shop With Petrol Station : New Building","ed-dc-leo"
"113248","Gebrüder Dürst : VW Garage","ed-dc-leo"
"113249","Hokovit Products","ed-dc-leo"
"113250","Interhouse Sport Villages : The Dudley Sport Village + Leisure Park","ed-dc-leo"
"113251","Isler-Schalen : Training Center","ed-dc-leo"
"113252","Gurit-Worbla AG","ed-dc-leo"
"113253","Ventilation Systems Dübi & Co.","ed-dc-leo"
"113254","Car Garage Lanz (Today Touring Garage AG) : Petrol Station Roof","ed-dc-leo"
"113255","Imboden Office","ed-dc-leo"
"113256","Grand Magasins Jelmoli SA : Sales Centers and Junior Shop","ed-dc-leo"
"113260","Krombacher Brewery : Bottling Plant and Warehouse","ed-dc-leo"
"113261","Gebrüder Sulzer AG : Property in Zuchwil and Textile Factory in Iran","ed-dc-leo"
"113262","Ahwaz Sugar Factory","ed-dc-leo"
"113263","Machine Factory & Mill Construction Meyer","ed-dc-leo"
"113264","Chemical Building Materials Woermann : New Building","ed-dc-leo"
"113265","Single-Family House Spiegl","ed-dc-leo"
"113266","CB Building Consultancy (Carlo Barizzi) : Administration and Production Hall : New Building","ed-dc-leo"
"113267","Papierwerke Schickedanz & Co. : New Corrugated Cardboard Factory","ed-dc-leo"
"113268","Bubble : General","ed-dc-leo"
"113269","Construction Company W. Bösiger AG : Warehouse : New Building","ed-dc-leo"
"113270","Cavern Installations : UMA-0 Facility; Plastic Vaulted Shells","ed-dc-leo"
"113271","Chemical Technical Products Blaser & Co. AG (Today Blaser Swisslube AG) (“Blaha”) : Halls 5 and 6 : Skylights / Large Light Domes","ed-dc-leo"
"113272","Willy Erny Car Components : Warehouse With Office","ed-dc-leo"
"113273","Moden Müller : Warehouses : New Building","ed-dc-leo"
"113274","National Road A1 : Wild Crossings “Bionik” Birchiwald and Neu Ischlag","ed-dc-leo"
"113275","Tropicana","ed-dc-leo"
"113276","Market and Exhibition Hall","ed-dc-leo"
"113277","Swiss Federal Railways SBB : Roof Elements for Waiting Halls Type Z/81 : Baden Station","ed-dc-leo"
"113278","Single-Family House Jaberg and Di Virgilio / Spinneweber","ed-dc-leo"
"113279","Exhibition Hall","ed-dc-leo"
"113280","Vue Des Alpes Tennis Hall","ed-dc-leo"
"113281","Iron and Metal Construction Nyffeneger : Production Hall","ed-dc-leo"
"113282","Sports Center Sursee","ed-dc-leo"
"113283","Nuclear Shelter Teloma","ed-dc-leo"
"113284","Office Building With Shell Roof","ed-dc-leo"
"113285","Ruckstuhl AG : Container Construction","ed-dc-leo"
"113286","Bubble : Model-House Marsa Brega","ed-dc-leo"
"113287","Forwarding Agency A. + H. Schmitt","ed-dc-leo"
"113288","Sports Complex","ed-dc-leo"
"113289","XOX Sprengel (Probably XOX Nabisco / Sprengel & Co.)","ed-dc-leo"
"113290","Hunziker : Petrol Station (?)","ed-dc-leo"
"113291","Clear Leisure Facilities : Water Slide","ed-dc-leo"
"113292","Sewage Treatment Plant : Plastic Cover","ed-dc-leo"
"113293","PTT Headquarter : New Building","ed-dc-leo"
"113294","Sports and Leisure Center","ed-dc-leo"
"113295","Schubert + Salzer : Fittings and Control Systems","ed-dc-leo"
"113296","Lyssach School Building : Extension","ed-dc-leo"
"113297","H. F. Stoffel","ed-dc-leo"
"113298","Sugar Factory Aarberg AG : Roof Shell on Silo","ed-dc-leo"
"113299","Dutch Building Consortium","ed-dc-leo"
"113300","Glüherei Wilfart AG","ed-dc-leo"
"113301","Milk Bars on Highways","ed-dc-leo"
"113303","Riyadh-Qassim : Water Reservoir : Water Tank","ed-dc-leo"
"113304","Geser Vehicle Construction AG","ed-dc-leo"
"113305","Swiss Federal Railways SBB : Olten Repair Hall","ed-dc-leo"
"113306","Garden Center Wyss Soehne AG","ed-dc-leo"
"113307","Talhof Garage Lörtscher","ed-dc-leo"
"113308","Secondary School Board Sea : Retaining Wall","ed-dc-leo"
"113309","Housing Estate Egeli","ed-dc-leo"
"113310","Single-Family House Ruch","ed-dc-leo"
"113311","Car Dealership Paschke","ed-dc-leo"
"113312","Furniture Center : Transit 2","ed-dc-leo"
"113313","Hugo Jeker","ed-dc-leo"
"113314","Machine Factory : New Building","ed-dc-leo"
"113315","Passo SA","ed-dc-leo"
"113316","Migros Burgdorf : Conversion","ed-dc-leo"
"113317","Garden Dome (Repair)","ed-dc-leo"
"113318","Schweizerische Kreditanstalt SKA : Indoor Swimming Pool","ed-dc-leo"
"113319","Multipurpose Hall in Grenchen","ed-dc-leo"
"113320","Car Transport Bachmann","ed-dc-leo"
"113321","Patent Office Kollegger : Patent Registration: P 3723'629.6-26 German","ed-dc-leo"
"113323","Object in the Liestal Area","ed-dc-leo"
"113324","Production and Storage Hall in Dagmarsellen","ed-dc-leo"
"113326","Shells in Bern","ed-dc-leo"
"113327","Hotel Alpina : Congress Center, Swimming Pool and Ice Art Hall","ed-dc-leo"
"113328","Car Dealerships and Roadhouse","ed-dc-leo"
"113329","Rud. Flückiger : New Garage Building","ed-dc-leo"
"113330","Architect R. Kesseler : Work Halls","ed-dc-leo"
"113331","BTA Franco Mutti","ed-dc-leo"
"113332","Center (Shopping Center) Spreitenbach : Covering the Shopping Street","ed-dc-leo"
"113333","Metal Goods Factory F. J. Keller + Co. : New Building","ed-dc-leo"
"113334","Geisse + Zimmermann","ed-dc-leo"
"113335","Construction Project Kodak","ed-dc-leo"
"113336","Dir. Trost Go & Si","ed-dc-leo"
"113337","Müller Autoreisen : Parking Garage : New Building","ed-dc-leo"
"113338","Construction Company Albert Kohler & Sohn : Work Yard","ed-dc-leo"
"113339","Vogelsanger, Schwarzenbach & Maurer","ed-dc-leo"
"113340","Fischer-Bau-Gruppe : Central Warehouse","ed-dc-leo"
"113341","Lawyer Beat Müller-Roulet : Recommendations From the Gymnastics and Sports Office of the City of Zurich and Prefina GmbH","ed-dc-leo"
"113342","Sewage Treatment Plant : Plastic Cover","ed-dc-leo"
"113343","PTT Headquarter : New Building","ed-dc-leo"
"113344","Sports and Leisure Center","ed-dc-leo"
"113345","Schubert + Salzer : Fittings and Control Systems","ed-dc-leo"
"113346","Lyssach School Building : Extension","ed-dc-leo"
"113347","H. F. Stoffel","ed-dc-leo"
"113348","Sugar Factory Aarberg AG : Roof Shell on Silo","ed-dc-leo"
"113349","Dutch Building Consortium","ed-dc-leo"
"113350","Glüherei Wilfart AG","ed-dc-leo"
"113351","Milk Bars on Highways","ed-dc-leo"
"113352","Warehouses Vélizy : 1st and 2nd Stage","ed-dc-leo"
"113353","Riyadh-Qassim : Water Reservoir : Water Tank","ed-dc-leo"
"113354","Geser Vehicle Construction AG","ed-dc-leo"
"113355","Swiss Federal Railways SBB : Olten Repair Hall","ed-dc-leo"
"113356","Garden Center Wyss Zuchwil : Exhibition Pavilion","ed-dc-leo"
"113357","Talhof Garage Lörtscher","ed-dc-leo"
"113358","Secondary School Board Sea : Retaining Wall","ed-dc-leo"
"113359","Housing Estate Egeli","ed-dc-leo"
"113360","Single-Family House Ruch","ed-dc-leo"
"113361","Car Dealership Paschke","ed-dc-leo"
"113362","Furniture Center : Transit 2","ed-dc-leo"
"113363","Hugo Jeker","ed-dc-leo"
"113364","Machine Factory : New Building","ed-dc-leo"
"113365","Passo SA","ed-dc-leo"
"113366","Migros Burgdorf : Conversion","ed-dc-leo"
"113367","Garden Dome (Repair)","ed-dc-leo"
"113368","Schweizerische Kreditanstalt SKA : Indoor Swimming Pool","ed-dc-leo"
"113369","Multipurpose Hall in Grenchen","ed-dc-leo"
"113370","Car Transport Bachmann","ed-dc-leo"
"113371","Patent Office Kollegger : Patent Registration: P 3723'629.6-26 German","ed-dc-leo"
"113372","Building Insulation F. Kilcher AG : Manufacturing Halls","ed-dc-leo"
"113373","Object in the Liestal Area","ed-dc-leo"
"113374","Production and Storage Hall in Dagmarsellen","ed-dc-leo"
"113375","Agie SA: Machine Factory : Main Building","ed-dc-leo"
"113376","Shells in Bern","ed-dc-leo"
"113377","Hotel Alpina : Congress Center, Swimming Pool and Ice Art Hall","ed-dc-leo"
"113378","Car Dealerships and Roadhouse","ed-dc-leo"
"113379","Rud. Flückiger : New Garage Building","ed-dc-leo"
"113380","Architect R. Kesseler : Work Halls","ed-dc-leo"
"113381","BTA Franco Mutti","ed-dc-leo"
"113382","Center (Shopping Center) Spreitenbach : Covering the Shopping Street","ed-dc-leo"
"113383","Metal Goods Factory F. J. Keller + Co. : New Building","ed-dc-leo"
"113384","Geisse + Zimmermann","ed-dc-leo"
"113385","Construction Project Kodak","ed-dc-leo"
"113386","Dir. Trost Go & Si","ed-dc-leo"
"113387","Müller Autoreisen : Parking Garage : New Building","ed-dc-leo"
"113388","Construction Company Albert Kohler & Sohn : Work Yard","ed-dc-leo"
"113389","Vogelsanger, Schwarzenbach & Maurer","ed-dc-leo"
"113390","Fischer-Bau-Gruppe : Central Warehouse","ed-dc-leo"
"113391","Lawyer Beat Müller-Roulet : Recommendations From the Gymnastics and Sports Office of the City of Zurich and Prefina GmbH","ed-dc-leo"
"113392","Compagnie Genevoise des Tramways Électriques CGTE : Depot La Jonction","ed-dc-leo"
"113393","Richard Bozon Sports Centre","ed-dc-leo"
"113394","Chipboard Plant Gruber + Weber (Today Kronospan Gmbh) : Cutting Hall : New Building","ed-dc-leo"
"113398","Factory Hall Mäder","ed-dc-leo"
"113399","Horst Mandel","ed-dc-leo"
"113401","Ministry of Finance Tehran : Tehran Airport : Hall","ed-dc-leo"
"113403","Anton Maier M. O. Industries : Bus Shelter","ed-dc-leo"
"113404","PBU Bauträger GmbH : Xaver Schmid : Car Dealership","ed-dc-leo"
"113405","Civil Defence","ed-dc-leo"
"113407","Indoor Swimming Pool Types","ed-dc-leo"
"113410","Purchasing Organization of the Swiss Auto and Motor Vehicle Trade ESA : Branch in St Gallen","ed-dc-leo"
"113411","Theater and Sport Village","ed-dc-leo"
"113412","Kunz Lyssach (Automobile Kunz?)","ed-dc-leo"
"113413","Basler Stückfärberei AG : Polyester Production : New Building","ed-dc-leo"
"113414","Construction Projects in the Olten Area","ed-dc-leo"
"113415","Warehouses Vélizy","ed-dc-leo"
"113416","File Rack Made of Wood","ed-dc-leo"
"113417","Bowling Hall Broadland Sports Village Norwich","ed-dc-leo"
"113418","Truck AG : New Building","ed-dc-leo"
"113419","Präzisa Spörl & Co.","ed-dc-leo"
"113420","Pottery and Porcelain Factory Rössler AG : Six-Family House","ed-dc-leo"
"113421","Jura Garage","ed-dc-leo"
"113422","VLG / BSG Lyssach","ed-dc-leo"
"113424","Real Estate + Architecture : N. Petrov : Workshop Halls","ed-dc-leo"
"113425","Trauffer : Hall Extension","ed-dc-leo"
"113426","Hobart Barracks Airport : Helicopter Storage and Maintenance Hangar","ed-dc-leo"
"113427","Zurich Airport : 3rd Stage : Parking Garage","ed-dc-leo"
"113428","Hans Rudolf Ganz : Prestressing Systems Losinger VSL : Dome","ed-dc-leo"
"113429","BLS (Bern-Lötschberg-Simplon-Bahn), Train Station : Platform Roofs","ed-dc-leo"
"113430","Hotel Splendid Royal (Albergo Splendide) : Indoor Swimming Pool","ed-dc-leo"
"113432","Car Garage M. Mägli : Auto Repair Shop","ed-dc-leo"
"113433","Wynigenstrasse Burgdorf : Left Turn, Pavement","ed-dc-leo"
"113434","Standard Telephone and Telegraph AG : Production Hall","ed-dc-leo"
"113436","Fröhlich Bau AG : Hall Constructions","ed-dc-leo"
"113438","Salis & Braunstein : Workshops : New Building","ed-dc-leo"
"113440","Mühlenen Cheese Shop : New Building","ed-dc-leo"
"113441","Danzas : Freight Forwarding Hall : New Building","ed-dc-leo"
"113442","Department Store Frank (Today Penny Markt)","ed-dc-leo"
"113443","G. Schumacher Gmbh & Co. : Garden Center","ed-dc-leo"
"113444","Compagnie Genevoise des Tramways Électriques CGTE : Depot La Jonction","ed-dc-leo"
"113445","Richard Bozon Sports Center","ed-dc-leo"
"113446","Chipboard Plant Gruber + Weber (Today Kronospan Gmbh) : Cutting Hall","ed-dc-leo"
"113447","Car Garage Lanz (Today Touring Garage AG) : New Exhibition Pavilion","ed-dc-leo"
"113448","Factory Hall Mäder","ed-dc-leo"
"113449","Horst Mandel","ed-dc-leo"
"113451","Ministry of Finance Tehran : Tehran Airport : Hall","ed-dc-leo"
